index,distance_m,segment_length_m,x,y,z,elevation_m,gradient_pct,radius_m,speed_ms,speed_kmh,width_left_m,width_right_m,width_total_m,normalizedDistance
219,341.49,1.569,-3.102,60.830,-422.600,60.830,-1.31,2000.0,34.84,125.4,3.30,10.39,13.69,0.095790
220,343.06,1.566,-3.124,60.807,-421.034,60.807,-1.48,2000.0,34.77,125.2,3.34,10.36,13.69,0.096230
221,344.62,1.562,-3.146,60.782,-419.472,60.782,-1.63,2000.0,34.67,124.8,3.37,10.32,13.69,0.096668
222,346.18,1.558,-3.168,60.757,-417.914,60.757,-1.61,2000.0,34.57,124.5,3.41,10.29,13.69,0.097105
223,347.73,1.553,-3.190,60.734,-416.361,60.734,-1.47,2000.0,34.48,124.1,3.44,10.25,13.69,0.097540
224,349.28,1.550,-3.213,60.713,-414.812,60.713,-1.34,2000.0,34.41,123.9,3.48,10.22,13.70,0.097975
225,350.83,1.547,-3.235,60.692,-413.265,60.692,-1.35,2000.0,34.36,123.7,3.52,10.18,13.70,0.098410
226,352.37,1.544,-3.257,60.667,-411.721,60.667,-1.62,2000.0,34.25,123.3,3.55,10.15,13.70,0.098842
227,353.91,1.539,-3.280,60.641,-410.182,60.641,-1.69,2000.0,34.16,123.0,3.59,10.11,13.70,0.099273
228,355.45,1.535,-3.302,60.616,-408.648,60.616,-1.62,2000.0,34.07,122.7,3.63,10.07,13.70,0.099705
229,356.98,1.532,-3.325,60.593,-407.116,60.593,-1.52,2000.0,34.01,122.4,3.66,10.04,13.70,0.100135
230,358.51,1.529,-3.347,60.569,-405.587,60.569,-1.60,2000.0,33.93,122.2,3.70,10.00,13.70,0.100564
231,360.03,1.525,-3.368,60.543,-404.063,60.543,-1.67,2000.0,33.84,121.8,3.73,9.97,13.70,0.100990
232,361.55,1.521,-3.390,60.519,-402.543,60.519,-1.58,2000.0,33.77,121.6,3.77,9.93,13.70,0.101417
233,363.07,1.518,-3.411,60.495,-401.025,60.495,-1.61,2000.0,33.69,121.3,3.80,9.90,13.70,0.101843
234,364.59,1.514,-3.431,60.470,-399.511,60.470,-1.66,2000.0,33.61,121.0,3.84,9.87,13.70,0.102269
235,366.10,1.511,-3.452,60.444,-398.001,60.444,-1.72,2000.0,33.53,120.7,3.87,9.83,13.71,0.102693
236,367.60,1.507,-3.472,60.417,-396.494,60.417,-1.74,2000.0,33.46,120.5,3.90,9.80,13.71,0.103114
237,369.11,1.504,-3.491,60.389,-394.991,60.389,-1.85,2000.0,33.37,120.1,3.94,9.77,13.71,0.103537
238,370.71,1.600,-3.511,60.360,-393.391,60.360,-1.82,2000.0,33.30,119.9,3.97,9.74,13.71,0.103986
239,372.30,1.596,-3.530,60.331,-391.796,60.331,-1.83,2000.0,33.19,119.5,4.00,9.71,13.71,0.104432
240,373.89,1.591,-3.549,60.306,-390.205,60.306,-1.61,2000.0,33.13,119.3,4.03,9.68,13.71,0.104878
241,375.48,1.588,-3.568,60.278,-388.617,60.278,-1.71,2000.0,33.05,119.0,4.06,9.64,13.71,0.105324
242,377.07,1.584,-3.587,60.250,-387.033,60.250,-1.77,2000.0,32.97,118.7,4.10,9.61,13.71,0.105770
243,378.65,1.581,-3.607,60.222,-385.453,60.222,-1.80,1944.0,32.88,118.4,4.13,9.58,13.71,0.106213
244,380.22,1.576,-3.628,60.192,-383.878,60.192,-1.90,1997.8,32.78,118.0,4.16,9.55,13.71,0.106654
245,381.79,1.572,-3.650,60.165,-382.306,60.165,-1.73,2000.0,32.72,117.8,4.20,9.51,13.71,0.107094
246,383.36,1.569,-3.673,60.138,-380.738,60.138,-1.69,1884.9,32.64,117.5,4.23,9.48,13.71,0.107534
247,384.93,1.565,-3.698,60.110,-379.173,60.110,-1.82,1969.9,32.56,117.2,4.27,9.44,13.71,0.107975
248,386.49,1.561,-3.724,60.081,-377.613,60.081,-1.83,2000.0,32.49,117.0,4.31,9.41,13.71,0.108412
249,388.05,1.557,-3.750,60.053,-376.056,60.053,-1.84,2000.0,32.40,116.6,4.34,9.37,13.71,0.108850
250,389.60,1.553,-3.778,60.026,-374.504,60.026,-1.74,1801.3,32.31,116.3,4.38,9.33,13.71,0.109285
251,391.15,1.549,-3.807,60.001,-372.956,60.001,-1.59,1604.8,32.24,116.1,4.43,9.29,13.71,0.109719
252,392.69,1.545,-3.837,59.978,-371.411,59.978,-1.50,2000.0,32.16,115.8,4.47,9.25,13.72,0.110151
253,394.24,1.542,-3.868,59.954,-369.869,59.954,-1.54,2000.0,32.10,115.6,4.51,9.21,13.72,0.110586
254,395.77,1.538,-3.899,59.927,-368.331,59.927,-1.78,2000.0,32.00,115.2,4.55,9.16,13.72,0.111015
255,397.31,1.534,-3.931,59.901,-366.798,59.901,-1.68,2000.0,31.93,115.0,4.60,9.12,13.72,0.111447
256,398.84,1.530,-3.964,59.876,-365.268,59.876,-1.64,2000.0,31.84,114.6,4.64,9.07,13.72,0.111877
257,400.36,1.526,-3.998,59.852,-363.742,59.852,-1.59,2000.0,31.77,114.4,4.69,9.03,13.71,0.112303
258,401.89,1.523,-4.031,59.828,-362.220,59.828,-1.55,2000.0,31.69,114.1,4.73,8.98,13.71,0.112732
259,403.41,1.519,-4.066,59.804,-360.701,59.804,-1.56,2000.0,31.63,113.9,4.78,8.94,13.72,0.113158
260,404.92,1.516,-4.101,59.778,-359.185,59.778,-1.75,2000.0,31.54,113.6,4.83,8.89,13.72,0.113582
261,406.43,1.512,-4.137,59.752,-357.674,59.752,-1.72,2000.0,31.46,113.3,4.87,8.84,13.71,0.114006
262,407.94,1.509,-4.172,59.727,-356.166,59.727,-1.66,2000.0,31.40,113.0,4.92,8.79,13.72,0.114429
263,409.45,1.505,-4.207,59.700,-354.662,59.700,-1.77,2000.0,31.31,112.7,4.97,8.75,13.71,0.114853
264,410.95,1.501,-4.242,59.674,-353.161,59.674,-1.76,2000.0,31.24,112.5,5.01,8.70,13.71,0.115273
265,412.54,1.591,-4.279,59.647,-351.571,59.647,-1.68,2000.0,31.16,112.2,5.06,8.65,13.71,0.115719
266,414.13,1.587,-4.316,59.619,-349.984,59.619,-1.77,2000.0,31.08,111.9,5.11,8.60,13.71,0.116165
267,415.71,1.583,-4.353,59.591,-348.402,59.591,-1.73,2000.0,31.01,111.6,5.16,8.55,13.71,0.116609
268,417.29,1.580,-4.390,59.562,-346.823,59.562,-1.83,2000.0,30.95,111.4,5.21,8.50,13.71,0.117052
269,418.87,1.575,-4.428,59.532,-345.248,59.532,-1.95,2000.0,30.84,111.0,5.26,8.45,13.71,0.117495
270,420.44,1.571,-4.466,59.503,-343.678,59.503,-1.84,2000.0,30.77,110.8,5.31,8.40,13.71,0.117935
271,422.00,1.567,-4.504,59.474,-342.112,59.474,-1.82,2000.0,30.69,110.5,5.36,8.35,13.71,0.118373
272,423.57,1.564,-4.542,59.448,-340.549,59.448,-1.70,2000.0,30.63,110.3,5.41,8.30,13.71,0.118813
273,425.13,1.560,-4.582,59.419,-338.990,59.419,-1.86,2000.0,30.54,109.9,5.46,8.25,13.71,0.119251
274,426.68,1.555,-4.622,59.390,-337.435,59.390,-1.81,2000.0,30.46,109.6,5.51,8.20,13.71,0.119686
275,428.23,1.552,-4.662,59.363,-335.884,59.363,-1.79,2000.0,30.41,109.5,5.57,8.15,13.71,0.120121
276,429.78,1.548,-4.702,59.331,-334.336,59.331,-2.01,2000.0,30.32,109.1,5.62,8.09,13.71,0.120555
277,431.33,1.544,-4.744,59.300,-332.793,59.300,-2.02,2000.0,30.24,108.9,5.67,8.04,13.71,0.120990
278,432.87,1.540,-4.786,59.270,-331.254,59.270,-1.95,2000.0,30.16,108.6,5.72,7.99,13.71,0.121422
279,434.40,1.536,-4.827,59.243,-329.718,59.243,-1.77,2000.0,30.09,108.3,5.78,7.94,13.71,0.121851
280,435.94,1.534,-4.870,59.214,-328.186,59.214,-1.87,2000.0,30.04,108.2,5.83,7.88,13.71,0.122283
281,437.47,1.530,-4.912,59.180,-326.656,59.180,-2.26,2000.0,29.96,107.9,5.88,7.83,13.71,0.122712
282,438.99,1.526,-4.955,59.144,-325.132,59.144,-2.32,2000.0,29.88,107.6,5.94,7.78,13.71,0.123139
283,440.51,1.522,-4.997,59.109,-323.611,59.109,-2.33,2000.0,29.80,107.3,5.99,7.72,13.71,0.123565
284,442.03,1.518,-5.039,59.074,-322.094,59.074,-2.26,2000.0,29.73,107.0,6.04,7.67,13.71,0.123992
285,443.55,1.514,-5.082,59.044,-320.581,59.044,-1.98,2000.0,29.65,106.7,6.09,7.61,13.70,0.124418
286,445.06,1.510,-5.124,59.017,-319.071,59.017,-1.79,2000.0,29.59,106.5,6.14,7.55,13.70,0.124842
287,446.56,1.507,-5.166,58.988,-317.565,58.988,-1.97,2000.0,29.52,106.3,6.19,7.50,13.69,0.125262
288,448.07,1.504,-5.208,58.959,-316.062,58.959,-1.91,2000.0,29.46,106.1,6.24,7.44,13.69,0.125686
289,449.66,1.588,-5.252,58.925,-314.474,58.925,-2.13,2000.0,29.37,105.7,6.30,7.39,13.68,0.126132
290,451.24,1.584,-5.295,58.889,-312.892,58.889,-2.28,2000.0,29.28,105.4,6.35,7.33,13.68,0.126575
291,452.82,1.579,-5.337,58.860,-311.313,58.860,-1.86,2000.0,29.22,105.2,6.40,7.27,13.67,0.127018
292,454.40,1.576,-5.378,58.831,-309.738,58.831,-1.85,2000.0,29.14,104.9,6.44,7.22,13.67,0.127461
293,455.97,1.571,-5.418,58.802,-308.168,58.802,-1.79,2000.0,29.05,104.6,6.49,7.17,13.66,0.127902
294,457.53,1.567,-5.457,58.779,-306.601,58.779,-1.50,2000.0,29.00,104.4,6.54,7.13,13.66,0.128339
295,459.10,1.564,-5.494,58.752,-305.038,58.752,-1.75,2000.0,28.94,104.2,6.58,7.08,13.66,0.128780
296,460.66,1.561,-5.531,58.721,-303.478,58.721,-1.95,2000.0,28.87,103.9,6.62,7.04,13.66,0.129217
297,462.21,1.556,-5.568,58.687,-301.922,58.687,-2.16,2000.0,28.78,103.6,6.66,7.00,13.66,0.129652
298,463.77,1.552,-5.605,58.654,-300.372,58.654,-2.14,2000.0,28.69,103.3,6.70,6.96,13.67,0.130090
299,465.31,1.548,-5.642,58.626,-298.824,58.626,-1.83,2000.0,28.64,103.1,6.74,6.93,13.67,0.130522
300,466.86,1.544,-5.680,58.596,-297.281,58.596,-1.92,1986.9,28.56,102.8,6.78,6.89,13.67,0.130957
301,468.40,1.541,-5.718,58.565,-295.741,58.565,-2.02,1585.0,28.51,102.6,6.82,6.86,13.68,0.131388
302,469.94,1.537,-5.759,58.532,-294.205,58.532,-2.19,1141.1,28.41,102.3,6.86,6.82,13.69,0.131820
303,471.47,1.533,-5.801,58.501,-292.672,58.501,-2.02,1136.7,28.39,102.2,6.89,6.79,13.68,0.132250
304,473.00,1.532,-5.845,58.466,-291.142,58.466,-2.28,842.5,28.34,102.0,6.90,6.75,13.65,0.132679
305,474.53,1.529,-5.892,58.436,-289.613,58.436,-1.96,842.6,28.31,101.9,6.90,6.71,13.61,0.133108
306,476.06,1.530,-5.941,58.406,-288.084,58.406,-1.96,732.5,28.45,102.4,6.87,6.67,13.55,0.133537
307,477.60,1.536,-5.994,58.375,-286.549,58.375,-1.99,737.6,28.41,102.3,6.85,6.63,13.48,0.133969
308,479.13,1.532,-6.050,58.345,-285.019,58.345,-1.96,781.6,28.32,102.0,6.82,6.59,13.41,0.134398
309,480.66,1.528,-6.109,58.316,-283.493,58.316,-1.90,958.3,28.27,101.8,6.77,6.55,13.33,0.134827
310,482.18,1.523,-6.170,58.278,-281.971,58.278,-2.50,613.4,28.12,101.2,6.73,6.51,13.23,0.135254
311,483.69,1.516,-6.235,58.245,-280.457,58.245,-2.16,597.9,28.03,100.9,6.68,6.46,13.14,0.135677
312,485.21,1.510,-6.303,58.215,-278.949,58.215,-1.97,613.7,27.92,100.5,6.63,6.42,13.05,0.136104
313,486.71,1.505,-6.375,58.186,-277.446,58.186,-1.93,657.6,27.82,100.1,6.57,6.38,12.95,0.136525
314,488.29,1.583,-6.454,58.155,-275.865,58.155,-1.98,725.1,27.72,99.8,6.51,6.35,12.86,0.136968
315,489.87,1.576,-6.536,58.118,-274.292,58.118,-2.36,513.3,27.59,99.3,6.45,6.32,12.77,0.137411
316,491.44,1.569,-6.623,58.083,-272.725,58.083,-2.26,599.8,27.48,98.9,6.39,6.29,12.68,0.137851
317,493.00,1.562,-6.713,58.049,-271.166,58.049,-2.13,586.5,27.35,98.5,6.32,6.27,12.59,0.138289
318,494.56,1.556,-6.807,58.014,-269.613,58.014,-2.28,614.5,27.25,98.1,6.26,6.25,12.50,0.138727
319,496.11,1.549,-6.905,57.977,-268.068,57.977,-2.36,771.7,27.12,97.6,6.19,6.24,12.42,0.139161
320,497.65,1.543,-7.005,57.941,-266.529,57.941,-2.36,871.3,27.01,97.2,6.12,6.23,12.35,0.139593
321,499.18,1.533,-7.107,57.901,-264.999,57.901,-2.58,773.8,26.83,96.6,6.04,6.23,12.27,0.140022
322,500.71,1.525,-7.212,57.869,-263.479,57.869,-2.11,1341.5,26.68,96.1,5.96,6.25,12.21,0.140452
323,502.22,1.517,-7.318,57.836,-261.965,57.836,-2.21,1756.1,26.55,95.6,5.88,6.26,12.15,0.140875
324,503.73,1.509,-7.424,57.801,-260.460,57.801,-2.28,2000.0,26.42,95.1,5.80,6.29,12.09,0.141299
325,505.24,1.504,-7.532,57.764,-258.961,57.764,-2.47,2000.0,26.31,94.7,5.72,6.32,12.04,0.141722
326,506.81,1.572,-7.644,57.721,-257.393,57.721,-2.77,2000.0,26.13,94.1,5.64,6.37,12.00,0.142163
327,508.37,1.563,-7.756,57.684,-255.834,57.684,-2.34,2000.0,25.98,93.5,5.56,6.42,11.97,0.142600
328,509.93,1.554,-7.869,57.639,-254.285,57.639,-2.93,1763.9,25.77,92.8,5.47,6.47,11.95,0.143038
329,511.46,1.539,-7.981,57.598,-252.751,57.598,-2.64,1517.1,25.56,92.0,5.40,6.54,11.93,0.143467
330,512.99,1.528,-8.095,57.557,-251.228,57.557,-2.66,2000.0,25.37,91.3,5.32,6.60,11.92,0.143896
331,514.51,1.515,-8.207,57.511,-249.718,57.511,-3.04,2000.0,25.16,90.6,5.25,6.66,11.91,0.144323
332,516.01,1.504,-8.320,57.470,-248.219,57.470,-2.78,1266.8,24.97,89.9,5.18,6.73,11.91,0.144743
333,517.58,1.565,-8.439,57.423,-246.659,57.423,-3.01,2000.0,24.76,89.1,5.11,6.81,11.92,0.145184
334,519.13,1.554,-8.557,57.376,-245.110,57.376,-3.01,2000.0,24.57,88.4,5.05,6.89,11.94,0.145619
335,520.67,1.544,-8.677,57.335,-243.572,57.335,-2.64,1867.0,24.45,88.0,4.98,6.98,11.96,0.146050
336,522.21,1.534,-8.796,57.286,-242.043,57.286,-3.17,2000.0,24.25,87.3,4.91,7.06,11.97,0.146482
337,523.73,1.521,-8.915,57.242,-240.528,57.242,-2.94,2000.0,24.03,86.5,4.84,7.15,11.99,0.146909
338,525.23,1.503,-9.034,57.201,-239.030,57.201,-2.73,1656.0,23.71,85.4,4.77,7.24,12.01,0.147330
339,526.79,1.555,-9.158,57.154,-237.480,57.154,-2.99,2000.0,23.39,84.2,4.70,7.34,12.04,0.147767
340,528.32,1.532,-9.281,57.110,-235.954,57.110,-2.92,2000.0,23.06,83.0,4.62,7.44,12.07,0.148196
341,529.83,1.511,-9.403,57.064,-234.448,57.064,-3.00,2000.0,22.74,81.9,4.55,7.55,12.10,0.148620
342,531.39,1.555,-9.529,57.014,-232.899,57.014,-3.21,2000.0,22.38,80.6,4.46,7.66,12.12,0.149058
343,532.92,1.532,-9.653,56.964,-231.374,56.964,-3.26,2000.0,22.02,79.3,4.37,7.78,12.15,0.149487
344,534.43,1.508,-9.777,56.912,-229.871,56.912,-3.46,2000.0,21.73,78.2,4.29,7.90,12.18,0.149910
345,535.98,1.559,-9.905,56.861,-228.319,56.861,-3.32,1458.0,21.62,77.8,4.21,8.02,12.23,0.150345
346,537.54,1.554,-10.034,56.809,-226.771,56.809,-3.30,1242.6,21.55,77.6,4.14,8.15,12.29,0.150783
347,539.09,1.553,-10.166,56.760,-225.225,56.760,-3.21,2000.0,21.70,78.1,4.08,8.28,12.36,0.151217
348,540.65,1.561,-10.299,56.706,-223.670,56.706,-3.44,1538.1,21.61,77.8,4.03,8.41,12.44,0.151655
349,542.20,1.553,-10.432,56.654,-222.124,56.654,-3.36,2000.0,21.50,77.4,3.99,8.55,12.54,0.152090
350,543.74,1.539,-10.565,56.598,-220.591,56.598,-3.65,765.9,21.32,76.7,3.97,8.68,12.65,0.152522
351,545.27,1.529,-10.700,56.545,-219.068,56.545,-3.45,1192.8,21.15,76.1,3.94,8.82,12.77,0.152951
352,546.79,1.521,-10.836,56.496,-217.555,56.496,-3.19,1334.7,21.08,75.9,3.91,8.96,12.87,0.153377
353,548.31,1.511,-10.973,56.440,-216.051,56.440,-3.70,916.9,20.92,75.3,3.88,9.10,12.98,0.153804
354,549.81,1.502,-11.111,56.392,-214.556,56.392,-3.25,1454.4,20.80,74.9,3.84,9.24,13.09,0.154224
355,551.36,1.557,-11.256,56.336,-213.006,56.336,-3.61,843.3,20.69,74.5,3.80,9.39,13.20,0.154659
356,552.91,1.547,-11.404,56.287,-211.468,56.287,-3.16,1213.0,20.59,74.1,3.76,9.54,13.31,0.155094
357,554.45,1.540,-11.552,56.233,-209.935,56.233,-3.48,900.6,20.47,73.7,3.72,9.69,13.41,0.155526
358,555.98,1.530,-11.702,56.176,-208.413,56.176,-3.73,731.5,20.33,73.2,3.67,9.84,13.51,0.155955
359,557.50,1.522,-11.855,56.123,-206.900,56.123,-3.48,737.5,20.25,72.9,3.61,9.99,13.60,0.156381
360,559.02,1.513,-12.009,56.067,-205.396,56.067,-3.74,597.3,20.10,72.4,3.53,10.14,13.67,0.156808
361,560.52,1.505,-12.167,56.011,-203.900,56.011,-3.71,635.2,20.02,72.1,3.47,10.29,13.76,0.157229
362,562.08,1.554,-12.333,55.953,-202.356,55.953,-3.69,741.9,19.88,71.6,3.45,10.44,13.89,0.157666
363,563.62,1.546,-12.502,55.894,-200.820,55.894,-3.83,657.3,19.76,71.1,3.45,10.59,14.04,0.158098
364,565.16,1.536,-12.673,55.834,-199.295,55.834,-3.91,914.7,19.62,70.6,3.47,10.73,14.20,0.158530
365,566.69,1.529,-12.846,55.773,-197.778,55.773,-4.01,456.8,19.55,70.4,3.49,10.88,14.37,0.158959
366,568.20,1.517,-13.023,55.713,-196.272,55.713,-3.97,1192.9,19.41,69.9,3.52,11.02,14.54,0.159383
367,569.71,1.511,-13.200,55.650,-194.773,55.650,-4.17,898.5,19.32,69.5,3.57,11.16,14.73,0.159806
368,571.22,1.504,-13.380,55.595,-193.281,55.595,-3.65,935.0,19.28,69.4,3.60,11.30,14.90,0.160230
369,572.72,1.502,-13.562,55.529,-191.792,55.529,-4.40,1221.0,19.21,69.2,3.62,11.44,15.06,0.160651
370,574.23,1.514,-13.746,55.467,-190.290,55.467,-4.09,1903.2,19.47,70.1,3.61,11.58,15.19,0.161074
371,575.74,1.510,-13.932,55.401,-188.793,55.401,-4.42,2000.0,19.28,69.4,3.60,11.72,15.32,0.161498
372,577.30,1.555,-14.124,55.337,-187.252,55.337,-4.10,1790.9,19.14,68.9,3.57,11.87,15.44,0.161935
373,578.84,1.542,-14.316,55.273,-185.723,55.273,-4.16,1442.3,18.97,68.3,3.54,12.01,15.55,0.162367
374,580.37,1.532,-14.509,55.214,-184.204,55.214,-3.86,1763.9,18.84,67.8,3.50,12.16,15.66,0.162797
375,581.89,1.519,-14.701,55.145,-182.699,55.145,-4.52,1756.7,18.66,67.2,3.45,12.31,15.75,0.163223
376,583.40,1.506,-14.892,55.088,-181.207,55.088,-3.79,1147.0,18.55,66.8,3.39,12.45,15.84,0.163647
377,584.95,1.552,-15.092,55.026,-179.669,55.026,-3.99,1997.3,18.40,66.2,3.31,12.60,15.92,0.164081
378,586.49,1.538,-15.291,54.960,-178.146,54.960,-4.30,2000.0,18.23,65.6,3.25,12.75,15.99,0.164513
379,588.01,1.525,-15.489,54.896,-176.635,54.896,-4.22,2000.0,18.08,65.1,3.18,12.89,16.08,0.164940
380,589.52,1.513,-15.686,54.825,-175.137,54.825,-4.68,984.4,17.94,64.6,3.13,13.04,16.16,0.165363
381,591.07,1.550,-15.889,54.754,-173.602,54.754,-4.59,1154.2,17.74,63.9,3.07,13.18,16.25,0.165798
382,592.61,1.536,-16.093,54.688,-172.081,54.688,-4.33,770.9,17.56,63.2,3.02,13.32,16.34,0.166230
383,594.13,1.521,-16.298,54.622,-170.576,54.622,-4.34,738.5,17.40,62.7,2.96,13.46,16.42,0.166656
384,595.64,1.508,-16.505,54.560,-169.083,54.560,-4.08,751.1,17.28,62.2,2.91,13.60,16.51,0.167080
385,597.19,1.549,-16.720,54.494,-167.551,54.494,-4.28,528.3,17.12,61.6,2.86,13.74,16.60,0.167515
386,598.72,1.534,-16.937,54.429,-166.033,54.429,-4.22,387.6,16.97,61.1,2.82,13.87,16.69,0.167944
387,600.24,1.519,-17.158,54.362,-164.532,54.362,-4.42,310.9,16.79,60.4,2.78,14.00,16.77,0.168370
388,601.75,1.503,-17.384,54.298,-163.047,54.298,-4.32,280.0,16.61,59.8,2.75,14.11,16.86,0.168794
389,603.28,1.534,-17.623,54.225,-161.534,54.225,-4.71,240.4,16.38,59.0,2.71,14.23,16.94,0.169223
390,604.79,1.516,-17.869,54.156,-160.040,54.156,-4.57,229.2,16.22,58.4,2.70,14.33,17.02,0.169647
391,606.34,1.548,-18.130,54.082,-158.516,54.082,-4.82,209.1,16.04,57.7,2.69,14.43,17.11,0.170081
392,607.88,1.533,-18.399,54.009,-157.009,54.009,-4.77,192.9,15.88,57.2,2.69,14.51,17.20,0.170513
393,609.39,1.515,-18.677,53.936,-155.521,53.936,-4.79,171.2,15.68,56.4,2.70,14.59,17.29,0.170937
394,610.93,1.541,-18.973,53.865,-154.010,53.865,-4.59,132.2,15.47,55.7,2.73,14.65,17.38,0.171369
395,612.45,1.521,-19.283,53.795,-152.523,53.795,-4.61,103.3,15.26,54.9,2.78,14.69,17.47,0.171795
396,614.00,1.546,-19.620,53.722,-151.016,53.722,-4.72,81.0,15.06,54.2,2.84,14.70,17.54,0.172230
397,615.52,1.525,-19.981,53.649,-149.536,53.649,-4.80,64.9,14.87,53.5,2.94,14.68,17.62,0.172656
398,617.03,1.506,-20.371,53.572,-148.083,53.572,-5.16,52.4,14.67,52.8,3.06,14.63,17.70,0.173080
399,618.56,1.531,-20.810,53.494,-146.619,53.494,-5.07,49.5,14.50,52.2,3.24,14.53,17.77,0.173509
400,620.07,1.514,-21.288,53.420,-145.185,53.420,-4.90,46.7,14.35,51.7,3.45,14.39,17.84,0.173933
401,621.62,1.542,-21.823,53.340,-143.741,53.340,-5.20,41.7,14.21,51.1,3.72,14.19,17.91,0.174367
402,623.14,1.528,-22.405,53.267,-142.330,53.267,-4.75,38.7,14.11,50.8,4.03,13.93,17.96,0.174794
403,624.66,1.516,-23.037,53.186,-140.954,53.186,-5.41,34.2,13.98,50.3,4.40,13.61,18.00,0.175220
404,626.16,1.504,-23.724,53.111,-139.618,53.111,-4.96,36.7,13.89,50.0,4.81,13.24,18.05,0.175641
405,627.70,1.535,-24.480,53.024,-138.285,53.024,-5.64,32.0,13.76,49.5,5.28,12.81,18.10,0.176073
406,629.22,1.523,-25.293,52.945,-136.999,52.945,-5.23,32.8,13.68,49.3,5.81,12.35,18.16,0.176499
407,630.73,1.511,-26.157,52.863,-135.762,52.863,-5.41,31.6,13.57,48.9,6.38,11.85,18.23,0.176923
408,632.27,1.540,-27.098,52.780,-134.546,52.780,-5.43,29.2,13.45,48.4,7.01,11.27,18.29,0.177355
409,633.80,1.528,-28.094,52.701,-133.390,52.701,-5.18,28.2,13.36,48.1,7.69,10.65,18.34,0.177784
410,635.32,1.516,-29.142,52.620,-132.298,52.620,-5.32,27.1,13.25,47.7,8.43,9.97,18.41,0.178210
411,636.82,1.503,-30.240,52.540,-131.274,52.540,-5.32,27.4,13.13,47.3,9.23,9.25,18.48,0.178631
412,638.35,1.531,-31.414,52.462,-130.295,52.462,-5.15,26.1,13.03,46.9,10.11,8.47,18.59,0.179060
413,639.87,1.517,-32.632,52.384,-129.394,52.384,-5.15,28.5,12.91,46.5,11.07,7.65,18.72,0.179487
414,641.38,1.506,-33.887,52.310,-128.565,52.310,-4.91,29.2,12.82,46.2,12.02,6.77,18.79,0.179910
415,642.91,1.532,-35.206,52.233,-127.789,52.233,-5.00,28.0,12.72,45.8,12.99,5.82,18.81,0.180339
416,644.43,1.520,-36.554,52.157,-127.092,52.157,-5.04,28.9,12.62,45.4,13.95,4.86,18.81,0.180766
417,645.94,1.509,-37.927,52.076,-126.470,52.076,-5.33,28.6,12.53,45.1,14.94,3.92,18.86,0.181189
418,647.47,1.535,-39.355,51.987,-125.914,51.987,-5.83,29.6,12.44,44.8,15.85,3.04,18.90,0.181619
419,649.00,1.526,-40.800,51.879,-125.435,51.879,-7.06,27.6,12.37,44.5,16.61,2.34,18.95,0.182048
420,650.52,1.516,-42.259,51.760,-125.039,51.760,-7.90,28.2,12.29,44.2,16.92,1.93,18.85,0.182474
421,652.03,1.508,-43.728,51.631,-124.723,51.631,-8.59,25.8,12.21,44.0,16.80,1.74,18.53,0.182898
422,653.56,1.535,-45.239,51.488,-124.490,51.488,-9.36,26.3,12.15,43.7,16.59,1.80,18.39,0.183327
423,655.09,1.526,-46.753,51.366,-124.346,51.366,-8.02,26.6,12.11,43.6,16.33,1.98,18.30,0.183756
424,656.61,1.524,-48.271,51.241,-124.289,51.241,-8.24,25.9,12.08,43.5,15.93,2.26,18.19,0.184182
425,658.14,1.525,-49.792,51.145,-124.321,51.145,-6.29,28.2,12.12,43.6,15.45,2.73,18.18,0.184612
426,659.67,1.533,-51.319,51.073,-124.436,51.073,-4.69,26.1,12.20,43.9,14.98,3.32,18.29,0.185041
427,661.18,1.505,-52.810,51.018,-124.636,51.018,-3.69,28.9,12.28,44.2,14.52,4.02,18.53,0.185464
428,662.69,1.516,-54.300,50.979,-124.915,50.979,-2.58,31.5,12.39,44.6,14.05,4.76,18.80,0.185888
429,664.22,1.530,-55.788,50.944,-125.270,50.944,-2.26,31.6,12.51,45.0,13.59,5.52,19.11,0.186317
430,665.73,1.512,-57.239,50.917,-125.691,50.917,-1.77,34.0,12.68,45.6,13.16,6.28,19.43,0.186741
431,667.27,1.533,-58.691,50.895,-126.184,50.895,-1.44,34.0,12.88,46.4,12.60,7.04,19.63,0.187173
432,668.79,1.523,-60.110,50.871,-126.737,50.871,-1.57,36.3,13.14,47.3,12.02,7.78,19.80,0.187599
433,670.30,1.513,-61.495,50.851,-127.345,50.851,-1.32,36.6,13.41,48.3,11.41,8.48,19.89,0.188022
434,671.81,1.502,-62.845,50.825,-128.004,50.825,-1.76,40.3,13.65,49.1,10.79,9.15,19.95,0.188446
435,673.34,1.530,-64.192,50.805,-128.728,50.805,-1.26,42.2,13.91,50.1,10.17,9.81,19.98,0.188875
436,674.85,1.516,-65.502,50.782,-129.492,50.782,-1.53,42.6,14.16,51.0,9.55,10.43,19.98,0.189299
437,676.35,1.500,-66.770,50.766,-130.294,50.766,-1.10,43.4,14.40,51.9,8.94,11.02,19.96,0.189719
438,677.88,1.526,-68.030,50.752,-131.154,50.752,-0.88,42.9,14.65,52.8,8.35,11.62,19.97,0.190149
439,679.38,1.503,-69.241,50.729,-132.044,50.729,-1.56,41.1,14.80,53.3,7.80,12.20,20.00,0.190569
440,680.90,1.518,-70.430,50.721,-132.988,50.721,-0.52,46.3,14.96,53.8,7.27,12.75,20.02,0.190996
